Close,High,Low,Open,Volume
NVDA,NVDA,NVDA,NVDA,NVDA
3.374403715133667,3.3899427641155855,3.2893100095948324,3.3637977573136864,1120700000
3.1501996517181396,3.32630689436719,3.1460065717263914,3.307561526325992,1271368000
3.2821576595306396,3.2910370839440586,3.1336749313789083,3.1941038966821402,1156032000
3.3579585552215576,3.4127720835934476,3.3386996588588143,3.383390075155355,1018372000
3.429561138153076,3.443881743383966,3.3907963474309795,3.4016604821982783,836608000
3.383389711380005,3.4515365137664356,3.350797772650428,3.4493143789385954,681248000
3.4214136600494385,3.48314082995267,3.4093149520233235,3.480424678124538,815996000
3.41375994682312,3.457462800686948,3.368822521127656,3.456722010493866,608228000
3.502152442932129,3.587088988203221,3.3853647520519887,3.4056112075759395,779140000
3.5769665241241455,3.6120273737403363,3.5320291002566164,3.54807806247406,989652000
